Comment,Target
" 쟤가 용접공볼때마다 7등급이하 나보다 덜떨어진새끼라고 생각할거아님",1
양아치들도 생기부 잘써주거나,1
"  그렇게 작은 병 큰 병 운운하면서 마치 무슨 중증외상이 열악한건 순리이니 따라야한다는 식으로 바람잡지마 돌팔이 새끼야.",1
하나를 가르챠주면 하나라도 알면모를까 알긴커녕 지랄부터 하고보는게 한국인임을 잘 보여주는 예구나,1
ㅁㅈㅎ 누른 전라도 씹버러지만도 못한 놈들은 저걸 실제로 봤거나 알고 있고 또는 직접 실행에 옮길 수 있는 잠재적 개쓰레기새끼들임.,1
전세계 어디도 저렇게 돈 많이 들어가서 적자보는 의료 시스템은 없음!고로 이국종 또라이,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ막짤 좆되노 ㅎㅎㅎㅎㅎㅍ,1
븅신아 꼭 풀어말해야 되냐 개인과 개인의 성격에 관한 문제란 말이지 거기서 인간을 나누고 지랄은 뭔 개소리빠노 껒여라,1
똥남아 갈때 가끔씩만 비지니스 탔는디. 얼마전 벳남갈때 국적기 이코탔는디 티켓팅 할때 앞에 베트콩 할매 할배딱봐도 한국 시골시집간 딸내미 집와서 존니 농사짓고 본국 가는사람처럼 보였는디 암내가 시박 쩔더라 탈때 설마했는디 내 두줄앞인대도 살짝 냄새옴만석인디 만약 내옆자리였음 진짜 뱅기 뛰어 내렸음이후로 똥남아갈땐 무조건 비지니스 탈꺼다,1
목매달고자살해라,1
그래도 개돼지들은 가만히 있자나 지들이 지옥으로 입문하는지도 모르고 월몇푼 주니까 좋다고 아가리 처닫고ㅋㅋ,1
서열1위네 좆냥이 찍소리도못함ㅋ,1
ㅋㅋㅋㅋㅋㅋㅋㅋ. 여갤에 내 시민권 딱 박혀있으니까 팩트로는 뺴도박도 못하고 ㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷ 데면서 인신공격밖에 못하는 대꺠문보솤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ. 주모!!~~~~~~~~~~~,1
문동무! 이러니 공산주의 안좋아할수 있음메까?,1
"어휴... 저 쓰레기젤을 빠는넘이있네고추 썪는다 ",1
설마 얘가 망할준 몰랏는데근데  존나 잘먹더니 언제부터 안먹고 뱉던디장에 문제온거아님??,1
그냥 너가 못배워 쳐먹어서 해석을 병신같이 한건데,1
애미디졋네 ㄹㅇ,1
대부분 그러다가 나중에 감 그래서 존나 좃같은거,1
7등급 대가리면 용접기술직도 못함,1
특히 저기는 정의당때문에 5프로 지고들어가는 개같은곳임 정의당이 문제 ㅡㅡ,1
존나 미친새끼가 맞는거 같은데ㅋㅋㅋㅋㅋ,1
씨발 라이브릭은 광고같은거 없냐,1
둘다 일베충들이 못하는건데?,1
정신좀 차려라 징징아,1
ㅅㅂ 억울하네 난 2년전에 산건데그레이 숏패딩,1
금수보다 못한 쓰레기들 이겠지요,1
진짜 이세상에서 중딩이 제일 맛있음.  갓생리 개통할 시기지   중1이 제일 맛남,1
일베리스트 만들어서 한 10년정도 취업 안돼봐야 정신차림.,1
아이큐 낮은 쿵쾅이들 그림인거 같은데 ㅎㅎ  그래도 뭐 다 공개 하는게 맞지,1
개새들이여,1
30인 규모 씹좆소가 더 맞을지도 ㅋㅋㅋ 일은 존나 빡세도 오히려 씹좆소들이 쓸데 없는 저런거는 없음 왜냐면 일이 존나 빡세고 작업 환경 열악해서,1
저런 늙은이들이 이나랄 망친다~,1
현빠절감 조카튼거 싸질라따고 들 어써요,1
중부고속도로 하행 진천터널 즈음 터널 진입하면 허구헌날 막힘 시발 뒤에 화물차 따라오고있으면 존나 무서움ㅋㅋㅋ,1
"답글 글씨체를 봐라 저게 애새끼가 쓴거냐?""빨갱이새끼가 쓴거지 ㅁㅈㅎㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉ",1
페북에 떠도는 유머글 ㅁㅈㅎ ^ㅡ^ㅗ,1
공산화된 헬조선이라 처벌받을일 없음 그냥 정준영 혼자 독박씀,1
혜경궁은 그냥 말만함. 실천을 안함 언론에 홍보비 주고 언플은 ㅈㄴ함,1
사무라이 간지초딩들이 환장했지 ㄹㅇ,1
고기김치만두 이새끼 좆병신 30대 중반 쓰레기놈이다.,1
공직자가 공직자가 아니고 전문가조차 전문성이 떨어지는 곳에 인력들을 배치하니까 이 사단이 나는거다. 아마추어 정부 수준도 아니고 동네 아는 바보 병신들 모아다 꾸린 집단임,1
"와 씨발 중국이냐. 진짜 죠센징들은 날이 갈수록 퇴화하노. ",1
진짜 ㅋㅋㅋㅋ 댓글 꼬라지 보면 정말 '한'많은 한민족이 따로 없음 ㅋㅋㅋㅋㅋㅋ,1
좆셴 미개한 개돼지들이 원하는거임,1
"전기차가 나중에 상용화 될때까지 기다려라 지금사면 병신테스터 일뿐이다.니네집 주차장에서 개인충전 가능하고 있고, 회사가면 주차장에 개인충전 가능하면 모를까...장거리뛸땐 미리미리 목적지주변에 검색하고 알아봐야하고, 자리를 가더라도 다른차충전중이거나 충전완료되었는데 그냥 안비키고있거나일반차량주차해되어있거나, 그럼 일일이 전화해서 빼달라해야하고, 말도안통하는 곳에 해외여행 갔는데  배터리가 50%남아있어도 보조배터리가 없으면 항상  불안한 느낌이라면 이해하려나..차라는게 편의성인데, 이런 불편함을감수해야하나...돈? 기름값아낀다? 음 일부분 맞기도 하고 틀리기도하다. 전기세가 싸니 유류비를아끼는건 맞는데, 차가 일단 비싸다. 수리비 좆된다.아직은 내연기관타는게 맞고, 배터리기술 올라가고 값떨어지고 주차장에 무선충전가능하고, 상용화된시기오면 그때사는게..답이다.",1
개독게이 또왔노 이기,1
미씨 원탑을 까노,1
청진기 하나사서  폭딸해라게이야,1
국내 탑5 ㅋㅋㅋㅋㅋㅋ 포방터 게이 돈까스 안만들고 여기서 뭐하노,1
미친새끼 왜사냐 나랑현피뜨자 씨발련아 내가 도저히못참겟다 인간이길포기한새끼야,1
노벨과 개미인가 시발 엄마가 강제로 뭐 했길래오면 풀고서 내놓으면 채점해준대서 별 죶같지도 않은거풀지도 않고 풀어도 내놓지도 않았는데하도 안 내놓는다고 ㅈㄹ하길래 북한 잠수함과 간첩이 우리 나라에 침범하였습니다 어떻게 해야할까요 주관식 질문에보이면 잡아서 칼로 찔러 죽여야한다고 적고 내놓으니까 다음부터 채점해준단 소리 안함 시발 아주매미년,1
지들이 동물이니까.,1
김씨~ 아무도 자네 연봉 안물어봤어~ 닥치고 지게차 기름좀 가져와바,1
"뭐 선천적으로 여성스럽거나 여자역할을 하고 싶어하는 동성애자들 그럴 수 있다고는 생각 드는데, 자기들이 옳다고 생각하는 것등 PC주의로 남한태 사상 강요하는것 개극혐. PC주의자 새끼들은 존나 말한마디 단어 하나하나 사소한거에 다 불편해 하는데, 본인들이 남에게 자기 생각 강요해서 다수 불편하게 만드는건 생각도 못함. 자신들의 사회에서 소수이기에 무조건 ""선""과 ""정의""의 편에 있다고 가정하기에, 남에 대해선 존나리 엄격하게 도덕적 평가 내리면서, 자신들의 행동에는 존나 관대하지. ",1
자료 이해 하나도 못하면서 퍼오는건 잘하네-ㅁ-;;,1
기독교 목사가 떡치고 다니고,1
7등급 이하는 ㄹㅇ 자기손을 용접하지 절대 일 못함.,1
고종이면 모를까 지랄을 한다,1
빙신새키들 남자직업 비하 하는지도 모르고ㅋㅋ 좋다고 난리네폐미들이 군인까는거랑 똑같은거다 옹호하는 빡대가리새키 나가뒤져라,1
호주에 한국 창녀 많아??,1
시발 이국종도 빤스런 각 잡는 나라인데 ㄹㅇ 경찰 해서 완장질 좀 해야겠네 ㅅㄱ,1
"때리다 지치면 힘나는거먹고 또 때리고싶노 ",1
문재인디졌당 추천,1
"바이러스 짱깨  ,  지들끼리 치료제 처맞고,  사재기 부추기고  아 짜증난다.",1
베충이왈:이것은 조작이므니다!! 빨갱이 조사기관 이므니다~ 천황폐하 만세!!,1
ㅋㅋㅋㅋㅋ 너 용접공이냐? 존나 웃기네. 잘가 병신아.,1
똥양인으로태어난거부터가 인생조진거임ㅋㅋ,1
이새끼들 올림픽 드라마도 찍었던데 좆되버리겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
배달비 보다는 사실 음식 쳐 빼먹는 못 쳐 배워먹은 씹새끼들 땜에 욕함,1
"    강의력도 없고 얼굴만 믿고 깝치는 거라 더 좆같음",1
ㅈㅈㅂㅁㅈㅎ 어제꺼를 쳐올리네,1
"저런년들  팅기다가  일단 빠구리 시작하면  신들린듯이한다   ",1
"저정도 급여를 받으며 일할 새끼들은 ",1
좆같은 김치년들한테 선택받는게 메리트 있냐. 선택해도 거부다,1
짤은 꼴리노,1
또라이 식히,1
남한테 집안 사정이야기 하고 가족까는 것은 일베충들도 똑같지 않냐?,1
그래서 나 피씨방에서 로그인할때아이디가 ilbe비번이 nomuhyun 이면아이디의 i치고 비번의 no치고 다시 아이디의 lb 치고 비번의 hyu 치고 아이디의 e치고 비번의 n치고 이런식으로 왔다갔다해서 들어감물론 클릭 뿐만 아니라 탭키와 쉬프트 백키도 활용해서 페이크 몇번주고그럼 해커들도 정신이 오락가락 하면서 나한테 쌍욕박음,1
첫짤 저렇게 생긴 일게이들이랑 여태 히히덕 거리고 있었다니ㅜ자괴감 드노...,1
민노총공돌이 새끼들아 안사새끼야,1
변절탈북자드립보니 쟤도 진성이더만,1
나는  장모년이 지랄하길래 장모님은 왜 그거에 예민하신데요? 이러니 아무말 못하더라,1
지지하는 대구 인간들 수준도 참!,1
그거 가족전체 6000원으로 관리비포함 운영되는거다 게이야ㅋㅋ,1
머래 병신새끼,1
이런 개소리하러 오겠죠~,1
난 가끔 고백 받는데. 크게 몇가지 유형으로 나뉨.멍청한뇬 1 : 여러명이 손잡고 와서 오빠 누구랑 사귈래요?레알 미친뇬1 : 네가 뭐뭐 어쩌지만 난 너랑 사귀어 줄 수 있어.(지가 손해지만 사귀어 줄 수 있다 지룰 레알 미친뇬임)못노는 뇬1 : 어렷이 있을 때 내 엉덩이 만지거나 나 핸폰 볼 떄 내 손등에 가슴 갖다댐. 불쾌함잘노는 뇬1: 술자리에서 스킨쉽 능숙하게 들어옴. 주변인 전혀 눈차못챔. 화장실 가서 확인해 보면 쿠퍼 샘. 술자리 끝나면 어찌된 일인지 단 둘이 걷고 있음. 와 이게 리드 당하는거구나 헤헤개인적으로 잘노는뇬이 최고임,1
미개한 유럽짱개들...,1
앗!아까그새기잔어 개새기야,1
성괴티 오지게 나네 씨발ㅋㅋ,1
부들대는 새끼들 518.6974%지잡대미만 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
레깅스년들은 맨날 허리꺾고 엉덩이 빼고 지랄임헬스장에서 스쿼트할때도 허리꺾고 지랄들하대요즘 누가 허리 꺾으라고 가르치냐물론 이쁜애들은 뭘하든 상관없슴,1
황교안이모지리라도재앙이같이 사악한 인간은아니다아주 끔찍한 인간 문재앙,1
"어린 나무 , 좆마니 나무 이식 작업은 전세계 어디서나 똑같이 한단다 무식한 새끼야 ㅋㅋ무식한 새끼가 경험까지도 없어서 과수농원 구경이라도  한번 해봤어야 알지 ㅋ",1
ㅂㄷㅂㄷ 거리고 가네ㅋㅋㅋㅋ,1
그게 왜 김도읍한테 지랄할 일이지?,1
좆치도 그런데 좆치는 양이 적자노ㅋㅋㅋ,1
"이논리 저논리로 봐도 홍씨 말이 다 맞았네 ㅅㅂ ",1
" 존나 무식하고 인간 말종들",1
3시리즈는 g70이랑 비교해야지 어디서 아반때를 쳐올리노,1
ㅇㅇ 맞음 이거임 시발 나도 중고나라 사기당했는데 역으로 조선족 씨발년들이 이지랄로 내번호 곱창내더라 ㅋㅋㅋ,1
미국년인지 일본년인지 알수없다,1
이병신은 그랜저는 풀옵 3.3 비교하고 3시리즈는 2천깡통을들이미네 이씨빨썅년이,1
쇼타꼬추조아?ㄷ,1
개소리 ㅁㅈㅎ,1
" 나와있네 병신아 그러니까 출처알수없는앱 설정이 체크 돼있으면 무용지물이라고 ",1
뒈져!!,1
근데 처녀도 아님,1
그분들은 억울하게 깜빵간거지 ㅋㅋ이재명이 억울하게 범죄자된거니?할튼 방구석황제새끼가 뇌는 왜달고다니냐?이재명이 억울하게 2심에서 선거무효형벌금받았니?그걸 탄원서 제출했으니 욕처먹는거야병신새키야,1
"다들 좀 미쳐있는 게 사실. ",1
이새끼 나이도 존나 마니 처먹은 들딱이더만,1
저 썅년 상판떼기는 좀 지워주세요,1
애비.엑미가 능력이ㅜ되니.밀어주지..,1
일본이 지금 평균 신규 채용보다 퇴직자가 더많아 현시점 고령화 일본이 너무 압도적이라 당장 취직자체는 확실히 많이 열려있음다만 단점은 전세문화는 우리나라뿐이라 자리 잡을떄까지 월세압박 좆될거임,1
ㅋㅋㅋㅋ 존나 병신이네'돼'가 되야함 에서도 돼야함이 맞다 병신아..맞춤법 못맞추고 있으면서 지적질하는 꼬라지보소,1
바퀴벌레들은 스물스물 기어나올 때 조져야 합니다.,1
니미 씹이나 차단해라.,1
" 그상황에 총선 안지는게 이상한거 뮨재인독재를 막으려면 황이 잘해야함 근데 못함 그런 선거라도 이기는방향으로 가야함 근데 이기는 방향 뻔히 있는데 안함 할생각도 못함 티케이 100퍼 물갈이 하면 총선 과반은 그냥넘고 민주당 두자리 될수도잇음 근데 아니라고 우김 그러면서 하는건 불출마 이미오래전에 한 김무성만 욕함 진글 퍼오기 도배만 함 병신짓 ㅇㅇ",1
대답이뭐든 그딴거왜봄? 이 내 대답이다,1
ㅂㅅㅅㄲ 용접이 뭐가 어때서 ㅉㅉ 정신과다녀라,1
"틀짝 특징인간대 인간, 개인대 개인적으론 은혜라고 할 수 있지만그걸 국가적으로 확전시킴.그렇게 은혜로우면 미국 참전 용사 한 명이라도 초청해서 국밥이라두 한 그릇 대접하등가 씹탱들아~~~",1
아 약값많이든다고 저기 써있잖아 병신아,1
공산주의 시작하면 사회 전반적으로 저꼴남ㅋㅋㅋㅋㅋㅋㅋ제대로 일하는 새끼가 병신이 되는 시스템임,1
여리면 살인못해 시발아,1
구민들이 합심으로 순국선열 엿 먹이는 동네요?,1
유상철은 왜 안죽지죽을때 됐는데 너무 조용함,1
"외계인 고문한다는 샘숨 스맛폰 부서에있노?힘내라 게이야 세상에 쉬운게 어딨노ㅜ지랄맞은 부장게이 실력 좋아 그자리 올랐겠지만,본문게이랑만 마찰있는게 아니구,다른 사람들이랑도 그렇다면기냥 버텨라이기야...그래봐야 다 사람사는세상",1
에효.. 니 직장이나 스와프해라 빙시나. 쪽팔려 어디 앞으로 글이나 써지겠냐. 종양이면 좃선이나 동악일보랑 스와프하면 되겠네. ㅉㅉ,1
이거 원글이 의게이가 ㅇㅂ에다 썼다가 각종 커뮤 돌고 돌지 않았냐,1
처녀 구별법이나 특징 부탁해,1
물뿌리는장면 백마표정보니까 흐뭇한표정이네,1
저거 에비없다고 국장되는거 아님.어느정도 성적도 맞춰야한다대가리딸리는 일게이들은 어차피 못받으니부러워할 것 없음,1
근데 배달비를 소비자가 다 내는 경우는 거의 없고 업주도 일부 낼텐데 업주 입장에서 배달직원 쓸때 나가는 돈이랑대행업체 쓸때 나가는 돈이랑 비교해야 되는거 아니냐?젤 큰 문제는 제품가격도 매장보다 비싸게 처받으면서 배달비까지 받아처먹는 새끼들이지,1
공수처나 검경수사권조정이 진짜 개좆같은 거구나라고 이해하는 놈들많음.,1
그리고 너는 아다일 확률이 높다,1
공뭔년놈들이 사기불법탄핵에 주동자중 하나인 이유지.,1
저시끼들 본색을,1
"그리고 씨발년아 la성경침례교회  김경환 목사님도  ",1
저거 골빈 20대 여자들 풍자한건데 저 캡쳐짤만 보고 욕하는 놈들 수준보소,1
애초에 제작진에서 맹승지 캐릭터를 떼쟁이 ㅈ폐급으로 작정하고 잡았네 소속사에서도 준비물 그렇게 해오라고 주문한 듯... 진사출연 전에 한창 포텐 터진 유망주였는데 안타깝네,1
ㅋㅋ 좌빨들 만선이겠구나 홍어가 만선이에요 만선,1
" 시스템을 짜야한다는 건 누구라도 알고 있는 뻔한 답에 지나지 않는데도 저 개새끼가 꾸역꾸역 반복하는 것은 다음 명제를 위한거다.",1
빤스 사랑교회,1
경찰들 일선에서 바로 선긋기 가능...  니들 이제 좃 된거야...,1
와 컨셉아니면 자살해라 게이야 시발 ㅋㅋㅋ 이게 사람새끼냐,1
머리에 대한민국 국기 그려진 모자 쓰고 다니는 노망한 할베들아,1
ㅋㅋㅋㅋㅋㅋㅋ ㅅㅂ,1
씨발 ㅋㅋㅋㅋ결국 명령불복종으로 사형당할수도 있다는 말이잔아,1
바퀴벌레새끼들 ㅋㅋ,1
타죽었으면 좋겠다,1
" 시발 그럼 애초에 세계의 좋은 바다를 추천해달라든가",1
얼마 안남았다3년 뒤부터는 아빠같은거 없어도 전혀 지장없이 잘산다,1
잘뒤짐ㅋㅋㅋㅋㅋㅋㅋㅋ병신련ㅋㅋㅋㅋㅋㅋ지옥으로 꺼져!!!!,1
그 조사하던 경찰한태 따지든가 막가파는 뒤질때까지 막나갔는데,1
무식해서 그렇거나 먹고 살려고 그러니 니가 이해해라.,1
좆 잡고 있었노,1
기술협력도 해보겠다고 나대다가 미국에게 경고 처먹고 버로우 탔던 게 한국 놈들임.,1
돈이없어서 좋은데 못살지 병신새끼야 ㅋㅋㄱ,1
각 집단마다 저런 쓰레기들 존나 많음.,1
딴거하다가 좆망했겠지,1
트럼프 존나젊어보이네 나홀로집에2 나오던때냐,1
너 낚지 모르냐? 에구 엠생새끼 라면이나 많이 먹어라 끼니 거르지 말구,1
짱깨 새끼들은 핵실험 장소 가서 존나게 잘 뛰놀더만,1
전형적인 좌빨 보지식 논리네 ㅋㅋ,1
김무성이라니까 김무성중국간첩 놈 김무성을 제거 해야지,1
"팩트 : 어차피 저 여자들도 베충이들 거들떠도 안봄 ",1
진짜 개빡치는............,1
원룸녀+자취+헬겔러=200000% 확률로 걸레,1
누나 찌찌...나 죽어,1
복싱스킬은 이미 더이상 새로운기술도 훈련도 없음 그냥 재능충들끼리 경쟁인데 mma는 기술수준차이 씹넘사에,1
" 보는순간  입으로 똥놈어   오겠다.",1
" 한국에 아파치가 36대 있음 한번에 북괴 기갑전력은 다 날아감",1
좃망 가즈아~~~~,1
"철부지 둘이 결혼하니 이렇지.. 쯧 애를 낳아도 애구만 ",1
불법놈이랑 박았어야지,1
그냥 찐따잠바 아니냐? 저걸 유행이라고 또 입는 애들은 ㅉㅉ 개성없는 놈들,1
아니지 그냥 똥꼬충을 혐오 하는것 뿐이지,1
" 그럼 너 지금 내가 이석기가 빨갱이라고 처음부터 말안해서 삐진거임?",1
그딴 소리하는 거보니 예과충인가보네,1
빠는 사람도 여자 까는 사람도 여자 ㅋㅋㅋ,1
맞는말했구만 근데 용접은 뭐 쉬운줄아나? 7등급이하 머가리가 용접하면 파이프터져 철아작나고 ㅋㅋㅋ글고 말은똑바로 하자 7등급 이하 머가리가 먼수로 호주가서 영어하냐? 바디토킹으로??,1
아휴 방구석 딸중독 새끼 마! 거 매직데이 온거데이,1
마춤법 틀릴수도 잇지 게세끼야,1
존나 무섭내,1
상류층 개보지랑 하층민 처녀랑 비견되는 현실 자체가 처녀의 가치가 매우 크다는 방증임.,1
온 나라가 미친사끼들로 덮였네.,1
어디서 사회주의 미화질이야? 대깨문새끼들은 일베좀 오지마아주속이 답답하다,1
극혐이네 ㅋㅋ,1
양육비로 생계 유지하면서 나이트에서 남자 데려와서 떡침,1
시발새끼 남의 유골은 왜 버리나? 이 새끼 완전 또라이네.,1
" 느그들 임마 신종플루 걸리면 한약으로 치료하냐?",1
" 개소리하면서 도망가지 말고 근거 가져와 씨발 새끼야 ㅋㅋㅋㅋㅋㅎㅋㅋㅋㅋㅋㅋㅋㅋ",1
"다 거르고 자궁문신만 아니면 됨자궁문신은 그냥 자신이 걸레 of 걸레 인증하는거 ",1
좌파는 입만번지르르하구 실상은 빈깡통이라구,1
개쫄리나보네ㅋㅋㅋ 잘가라^^,1
" 뇌 안돌아가노 게이? ㅋㅋㅋㅋㅋㅋㅋㅋ",1
찢어지긴 뭘안찢어 훈련소 2주차때 존나뛰어댕기다가 찢어짐,1
너똥구멍에너으면타이트해?..,1
시발ㅋㅋㅋㅋㅋㅋㅋ잠 못자겠네ㅋㅋㅋ,1
저  아재는   중금속 처먹어서  저지랄 남.,1
니애미 개보지년 ㅋㅋㅋㅋㅋ,1
김지영년들 지들이 존나 어린줄 알더라,1
" 하다못해 저게 식약처 공식 마스코트가 된 것도 아니고 일회용 홍보물에 대놓고 도라에몽으로 쓰인건데 그게 상품화라 주장하는 병신잼.",1
영입추천한 새끼나 검증한새끼나 들어온년이나 전부 병신같다,1
여자가별로였나?,1
인사는 무슨 인상만 존나 쓰는데,1
"또 개씹창내서 마무리 한거야 ㅋㅋㅋㅋㅋㅋ ",1
이런글쓰는애들 특징 키만큰 씹여드름안경충 대두열폭들 키작은존잘남보면  내보다작내하면서 어깨힘드감 현실은 ...,1
롱패딩 브랜드 떠나서 다 병신같음,1
지옥간박정희만찾는 박무새듳보다는 똥만찬신념이 나을듯,1
ㄴㄴ 영화계에선 타율로봄. 원빈은 나온영화 다 대박쳤고 다 연기력 좋게 평가받음 장동건은 친구 태극기 빼고 다좆망. 원빈은 태극기 아저씨 포함 나온건 다 흥. 이 차이야. 영화계에선 그래서 원빈 >>>>>>>>> 장동건 이렇게봄,1
" 어떤 병신은 독재를 사회주의로 알더만",1
그렇다고 공부 못하는 년은 용접이나 해라 라고 말 할 정도로 비하받아야 할 이유도 없지,1
그 짝사랑을 일절 활용할 생각이 없는 느그가 쓸모없는 쓰레기인거임.그 년을 쟁취하고 싶다면 너의 가치를 높여야하는거고 그라믄 노력해야지.가치와 스팩을 높일 생각은 한개도 없으면서 아아 날 몰라주는 개쌍년 사랑한다!! 뭔 쓰레기 짓거리인지,1
뭔소리야 이슬람 원리주의자라면 보수라고 생각하는 너가 무식한거지 보수의 근간은 자유민주주의인데 저게 어디가 보수냐ㅋㅋㅋ 오히려 댓통 허수아비 세워놓고 종교지도자가 일당독재 하는 공산주의 시스템인데,1
" 폭도 새끼들답다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
개독한테쓰면 딱이겠네,1
씨발 브금 들으니깐 유준호 사무라이칼 생각네네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
신호 안받다가 뒤졌음 좋겠냐?,1
"나 자유우파 맞는데 병신새끼야? 자유지상주의자 리버테리언이야 개새꺄, 니가 우파를 알어? 우파가 제일 싫어하는 게 PC가지고 표현의 자유 침해하고 차별이네 뭐네 개지랄병하는거야 씨발련아",1
이건 뭔 듣보잡이 나와서 개소리야.,1
쪽바리앞잡이야 너거나라가라 꺼져,1
북한남자 10에 9은 동성색스 해봤을거다,1
" 김밥은 어느 나라 음식이노? ㅋㅋㅋㅋ 이 씹새끼야 ㅋㅋㅋㅋㅋㅋㅋㅋ",1
"게이야 고려시대는 꽤 괜찮은 중세시대였다~그리고 조선도 태종 까지는 괜찮은 편이었는데 국뽕들이 물고 빠는 세종때부터 나라가 망조가 들었지....세종은 양반, 귀족들에게는 성군이었을지는 몰라도 조선을 그당시로 쳐도 한 500년은 후퇴시킨 개막장 병신새끼였다 한글도 원래 한자 독음표기법으로 개발한 것이고, 중국몽 정도가 아니라 아예 나라를 짱깨노예국가로 전락시킨 장본인이며, 백성의 40%를 노비로 만들어 한반도 근대화의 초석을 틀어막은 문재앙과 비견될 만한 천하의 개새끼였다 ",1
니까짓게 이길수나 있노,1
남측정부는 그렇다치는데 한국사람들이 미국 제국주의라고 하는사람 있긴하냐?븅신좆베새끼들 북조선사이버전사들한테 놀아나는것좀 봐.ㅋㅋㅋㅋㅋㅋ,1
광떡이가 되면 알아서들 하이소~,1
요즘 들어 이혼충 좆병신새끼들이 창피한지를 모르고 나대냐 왜케 ㅋㅋㅋ,1
어휴 ㅋㅋㅋ 독해하나 못해서 헛소리하노 내가 직업 귀천있다고 한적있냐? 도대체 어느부분이????나역시 공부 못하면 기술배우는게 나쁘지 않다고까지했는데?ㅋㅋㅋㅋ일베같은 인터넷 커뮤니티나 친구들끼리 저런말 하는거면 별 문제안될지 몰라도학생들 다보고 가르치는 강사가 강의중에 저렇게 조롱한거면 생각이 짧은거맞다,1
"강원도 산불때도 저랬잖아 헌옷 ㅈㄴ 와가지고 음식이 필요한건데 그거 치우는게 더 일이였지 ",1
카더라 ㅁㅈㅎ 팩트일베 뒤졌노,1
저 새끼가 부산 협객 박현우햄이랑 술집에서 다이다이 뜬다?진짜 정색하고 말하는데 저 새끼 30초 안에 척추 접혀가지고 바닥에 똥싼다,1
나베 미친년 이렇게 욕하시면 안됩니다.,1
의새새끼들 다 기어 쳐나왔네디비자고 새벽같이일어나 일해라 노예놈들아,1
애미뒤진 빨간마스크ㅋㅋㅋ 저때 뭐라고 겁먹었는지ㅋㅋ 지금 생각하면 기도안차네,1
" 그전엔 술먹고 할뻔했던적이나 섹스까진 못가거나 한적있긴한데",1
일뽕 제대로 뒤틀렸네 공공요금 졸라 높은 곳인데,1
그러니까 딸 그만 쳐라,1
ㅇㅎ 과거도 현재도 민족의식 애국심 존나 안드는건 마찬가진가지네,1
병신 금오공대 발린지가 언젠데 ㅉ ㅉ,1
지잡대라도 가는 게 개돼지가 아니고 뭐냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
다 냄새나는 씹틀딱들이 지랄염병발광하는거임.지도 뒤지면 제사밥 얻어먹어야한다고 믿는 개병신 뇌가 멈춘 산송장.니들 씨발 노인네새끼들아 곱게 늙고 조용히 뒤져라 제사는 좆같은 병신 문화가 맞으니까 깝치지말고,1
개일베잡짓거리하다 니인생종친거다.,1
난 그저께 파키스탄에서 접속시도 했다고 경고뜨던데 시발 ㅋㅋㅋ 대체 어디서 내 구글 아이디가 털린건지 알 수가 없노,1
시신처리 비용은 유가족 몫으로 하고요. 강력 범죄자 새끼들 인권 같은 좆같은 소리 하지 말고. 집행 합시다.,1
일베에서 살인자는 존나 빨면서 노가다는 성역이노 엌ㅋㅋㅋㅋㅋㅋ,1
좆병신들 부페 맛없다고? 니 애미애비가 해주는밥 인증해서 올리고 그지랄 해라 븅신들아 애미가 밥안차려주면 방구석에서 라면이나 끓이고 있을 새끼들이 아가리는 시발,1
맞아 병신들 딸이나 치노,1
너 애기 때 자는데 밤에 아빠가 물 마시러 나가다 코 밟았나보다...ㅠㅠ불쌍해서 ㅇㅂ야~,1
하 틀딱 또 도망감? 이걸 붙이면 이해를 못함 노인들 리얼 고지식ㅋㅋㅋ 타조머가리임 리얼딱딱한게느껴짐,1
니만 그러는 정신병자 새키 일베,1
하여간 틀딱들,1
문재인 병신새끼 ㅇㅂ,1
저거 뭔 뜻이냐? 나 이해못하것다 대가리가 끼어서 안 나온다는 거?,1
이정도면 존못은 아닌듯,1
시발 미국이가?,1
개극호,1
"적당한 선에서 주저 앉혀야 한다  대가리 너무 커지면  주인도 몰라본다.$4,000 선에서 놀도록 조절이 필요하다.",1
