Comment,Target
그래서 제 레이좀 사가세요~!,0
고속도로 나가면 사람 죽이는 차를 왜 만들었을까,0
웃기시네. 그렇게 느린 속도에서 브레이크 밟으면서 당연히 안 넘어지지.,0
레이는 고속도로 1차선에서 절대 달리지마세요.진짜 날라가는거 여러명 죽는거 봐왓습니다.,0
레이라는 녀석이 원래 100키로이상으로 막 달리라고 만든 차는 아니란 걸 생각해보면  실험조건은 충분하다고 보임,0
기아가 차를 잘만드는구만,0
레이는 lpi 프레스트지가 답입니다 대한민국 가성비 1등일듯,0
웅,0
레이 정말 괜찮은 차임 단점은 오지게 안나감 내가 밟고 있는데 속도가 안올리가..,0
안넘어가야 하는건 당연한거고 안넘어갔다고 안정성이 있다는 반응들은 대체...,0
바닥에 물을뿌려야죠,0
한 7~8년 전쯤 대학교 댕길때 중앙광장에서 옆으로 자빠져있던 레이는 그럼 도대체 얼마나 밟았길래 자빠뜨린거냐.. 넘어뜨린놈 상줘야하는거 아닌가..,0
그럼 이때까지 사고난 사진들은 가짜라는건가?,0
그럼 이렇게 안 넘어지는 차를 넘기는 그분들은 대체 뭐하는 사람임? ㅋㅋㅋㅋㅋㅋㅋㅋ,0
경차라고 다 운전 미숙은 아니지만 경차가 싸기 때문에 사회 초년생이나 여자들이 많이 탐..,0
레이나도바따우회전너어지는것,0
저거 레이 1세대만이 가능함 난 레이 1세대 넘어지는거 실제로 봤음,0
다마스도 아니고 그렇게 넘어지겠냐고ㅋㅋ,0
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz아.................내가다 무섭다 멀쩡한차 엄청있는데 ㅋㅋㅋㅋㅋㅋㅋㅋ없는공간에서하즹 ㅠㅠㅠㅠㅠㅠㅠㅠ....물론 박살나도 내차아니긴하지만..가슴아플꺼같음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
진짜 눈앞에서 넘어지던데.. 운전자가 문제였던걸까요?,0
다마스가 레이보다 싼 건가...,0
픽플러스가 돈주고보는 공영방송kbs보다 낫군,0
다마스가 하던짓을 레이가 왜해여 ㅋㅋㅋㅋ,0
내리막길에서는 전복되겠다 ㅋㅋ,0
속도 더 높이면 어지간한 SUV들도 넘어갈걸,0
넓은 공간에서 하시지.. 다른차들이 저렇게 많은데 저기서 하네,0
확 꺾야지  지나서 꺾으면 어떡해 커브길은 높낮이도 달라 몸무게 세워서 80키로  조수석 안되면 3사람 더 태워봐 안전밸트 안매고,0
어르신태우기엔 갑인듯 교회선호차량 1순위,0
신기능 켜있는거 꺼야되지 않나,0
튜브는 왜 단거야ㅋㅋㅋㅋ,0
안전한 차는 맞지만 도로에서 겁나 씨게 달리는 레이들 이나 경차들 보면 진짜 한심함 자신만 피해 볼게 아니라 다 피해 줄텐데 좋은차나 떨어지는 차나 안전운전이 최곱니다~,0
짐을 실으면 무게중심이 더 밑으로 가지않음? 잘못된 실험같은데,0
정비만 25년 하신 아버지가 그러던데 무슨 코너를 자빠질정도로 돌면 그놈이 미친놈이고 속도도 안나는데 자빠지면 그게 팔리겠냐고 ㅋㅋㅋㅋㅋ 기아가 또라이도 아니고 쉽게 자빠지게는 잘 안만든다고해서 납득하고 잘만 타고댕김,0
기준속도로 다니면  안전합니다.뭘  코너에  속력내고  달리는  또라이면  주님께가야지요!!,0
여유 있으면 경차사지마라..,0
저정도 ㅋㅋ코너링돌려면 적어도 운전실력 만랩은 되야될꺼같은데 ㅋㅋ,0
이상 기아 협찬?,0
W가 넘어간다.,0
레이 무시하지마시오 신식이요,0
난 봤는데,0
아니;;;넘어질려고 타는건데...,0
저정도 근성이면 서울대 프리패스 했겠는 걸...,0
레이오너,0
의문의 다마스 1패?,0
레이는 사고났을때가 위험해서 그런거아닌가요?,0
차가넘어가겠나? 안넘어가지 안전장치있음 안넘어가지 본인만 어지럽지,0
아 어지러 ㅋㅋㅋ,0
박사 석사들이 만든 건데 일반인이 뭐라고 넘어지니 어쩌니 하냐고 ㅋㅋ,0
60km로는 어림도없구요 80km이상에서 램프구간 돌아야함,0
아무리 그래도 현대 기아인데 차를 넘어지게 만들겠어?ㅋㅋㅋㅋ,0
한 100넘어가면 넘어갈만한데?,0
튜브  테이프가 효과있슴? ㅋㅋㅋ,0
난 저번주에 전복된거 눈으로 목격했음~ 절대 사지마라^^,0
저렇게 하면 안되지 길게달려오대가 코너를 틀어야 넘어지는거 아닌가? 저리 10M짧은거리를 갑자기 핸들틀면 그게  넘어지나?,0
레이는 전복안되요 고작고정도로 .... 디자인잘된차입니다  싸게 팔아서 만만한거지,0
다마스가 이상한 거지 이게 정상임.,0
이왕하는거 고속도로에서ㅋㅋ 근데 이게 홈에 왜 떴지?,0
실험 레이는 깡통 등급인데도 안넘어진다,0
티코나 다마스같으면 넘어갈까....레이는 안넘어간다.  넓은곳에가서해라.  폐차장 비좁은곳에서 돌면 되것냐.........!!!!!!!!!!!!!!!!,0
멋있다,0
경차은 모닝말곤 타면안됨,0
접지력좋은데?,0
티볼리가 안전함,0
에이 이건 실험 형편성이 너무 떨어진다.......코너링 전에 속도가 이미 떨어진 상태로 돌면 우짜노,0
저렇게 좁은 공간에서 무슨 실험을 한다고;;,0
레이오너인데 차는죄가없음 운전미숙이죄인듯 팰리세이드같은 큰차도 운전미숙자가 운전하면 진짜 레이보다못함 아니 자전거보다. 운전미숙은 그래어쩔수없다하는데 정규속도만큼은 지켜줬음 좋겠네요 앞에 차간거리도 길고 30으로가는..하..,0
네위험함니다위험한차가오래됐다고요?,0
뒤에다가 300키로는실어야지,0
좀 뜨네,0
레이 차 좋네 굿~,0
제게는  개인 적으로 유튜브 의 광고 하등에 필요 없고  귀찮아 광고 차단 을 했더니..  아예!  모든 리뷰  를  볼수없게 [유튜브 ] 측에서 손을 썼더군요 . 하여! [픽  플러스 ]  도 볼수 없음을 양해 드리는 바입니다,0
안넘어가긴 하는대 휘청거리네 ㅋ,0
왜 우리레이괴롭혀요?,0
뭐야 레이 도로에서 볼때는 잘넘어지게 생겨서 뭐 저따구로 만들었냐고 놀렸는데 안정성 괜찮네?ㅋㅋㅋㅋ 레이가 갑자기 귀여워보인다ㅋㅋㅋ,0
실험 똑바로 하쇼 ㅋㅋ; 나 쏘카로 레이 타가가 30키로로 코너 돌다가 연석 밟고 뒤집혔다..,0
레이 왜케 기엽냐ㅋㅋㅋ 앙증맞음,0
우회전이 빨랐을듯,0
경이로운  실험이다,0
레이 억까할라고 했지만 실패하셨네요,0
전복은 그렇다치고 레이 오지게 안나가더라..80키로 밟기가 힘들던데 ㅋㅋㅋ,0
이건아니지,0
와!!!!!!!!!,0
시속 60키로 장난하시나 누가 도로주행 그 속도로 함 그리고 바깥쪽으로 기우뚱 하는 순간 안 넘어가도 무서워서 운전하겠음,0
tcs 끄면 넘어질거 같은데...,0
사고만 안 나면 뭐... 사고 나면 황천길 가는거야 확실한 차고 내가 운전 아무리 잘해도 다른놈이 박는건 어떻게 할 수가 없고,0
넘어질때까지하나보네ㅋㄱ,0
넘어져야 잼각 인데 ㅜ,0
위험 하지않나?,0
60으로도 안넘어지면 괞찬은듯! 고속주행으로 급커브하면 안넘어갈 차사 어디있겠나.... 내가 작년에 코너에 옆으로 전복되어있던 제네시스 g80도 봤는데.... 코너에서 때려밟는게 멍청한 짓이지....,0
얼마나 빨리 달리다가 급하게 핸들을 꺽으면 넘어지냐? 넘어진 시람은 뭘해도 주변사람까지 죽일 사람이니 그냥 집안에서 나오면 안될사람.,0
박스카라고 무시하지 말자 아가들아...,0
레이 전기차는 출력이 훨 셀건데..,0
저게 뭔 실험이지??? 차 자빠트리는 실험인가 ??? 차가 안넘어가니 넘어가도록 별짓을 다하네요.. 그리고 누가 커브길에서 60키로 이상을 밟는다고 저러는지.........,0
더 높은 속도로 해야지,0
에이..레이 재미없는 차였네..,0
캐스퍼는 안넘어가나 ㅋㅋ,0
실험 오류.,0
래이는전복이돼지안아요,0
버스 도해주세요,0
1단은 왜하고 하는지! ㅋ,0
노노..레이 안타는 사람은 안탐.. 누가 몰길래 타봤는데 탑승감이 별로임 코너링 할때도 쏠리는느낌 실패차맞음,0
레이 같은 서민 차는 거르는게 답,0
저는 아이브레이밖에 모릅니당,0
타이어 펑크날듯,0
굳이 저 좁은데서 실험해야하나 장소를 더 큰곳에서 해야지,0
레이는 전복이 문제가 아니라 운전자가 운전을 개거시기같이 하는게 더큰 문제인듯. 유독 그런운전가 많아보임.,0
보기만해도 멀미나는 기분,0
100키로 이상 달려야지 바브야 그렇게 느려서 되니,0
너거는 나를 핫바지로 봤지..ㅋ,0
친구들 실험을 열심히 하는건 좋은데 현장감이 많이 떨어진다. 시내 4거리 좌화전만 하더라도 30M 이상되고 고속도로 코너 걸리면 급코너에 기본 50M 100M 이상아곳도 많은데 영상속 장소는 10M ㅡㅡ 친구들 영상보는동안 많이 답답했다. 상황되면 밖으로 나가자 파이팅~,0
도로연석밟고 대부분 벌러덩하던데,0
근데 왜 실험을 저렇게 차가 많은데서 하지?? 궁금..,0
도시에선 누가 박아버리지 않는 이상 넘어질 일은 별로 없을뗀데 레이 운전하면서 제일 불안할때가 고속도로에서 ic 진입을 위해 코너돌때 즉. 고속코너링은 운전하는 입장에선 불안불안해요. 영상에선 공간이 협소해서 속도가 높진 않았을것 같아서 고속코너링 실험도 아슬아슬한 재미가 있지 않을까 합니다.,0
안전한차를 어거지로 넘기려고하니 그게되나?,0
ray가 lay 하지 않았네요~차주분들 안심하셔도 될듯^^,0
빈공터도 아니고 저기서 저렇게 빨리 달리며 실험을??   제정신아니네,0
Ray won't pass...,0
444만횤ㅋㅋ,0
이제 사레이,0
레이 빨리 해 주세요,0
운전 못하면 자빠지긴하것다..,0
다마스자빠질때 큰일날라고 손을 어딜짚으려고하노 손하나 조사버릴뻔했네,0
태풍이 불지 않는한 일반인이 평범하게 운전 해서는 절대로 안넘어지겠네,0
사람 두세명 태웠을때가 문제임..그걸 테스트를 해야지..,0
생긴거가지고 뭐라하지맙시다~,0
자동차 타이어 폭이 저게 자전거도 아니고 왜캐 얆은지 레이 모닝 도로 볼때마다 불안함,0
레이보다 현대 캐스퍼가 좋은 차입니다.,0
바람도 불면 넘어는 지겠는데,0
사람4명 타면 전복된다,0
웰케 차를 괴롭혀?,0
라보는넘어지지안았는대,0
60km 에서 실험하는게 실험임? 장난도 아니고...,0
다마스 스파크 모닝 위험 ️ 이 있으니까 주위 해지시기 바랍니다,0
레이 넓어서 좋드만,0
레이는 공간크기에서 좋지만 주행성능은 스파크가 더 좋을거같습니다.. 주거급여수급자격 유지위해 스파크의 개명 전 옛이름인 11년식  마티즈크리에이티브를 중고샀는데 500키로 폐지를 넣고 20키로속도로 2키로거리의 고물상에 여러번운반했습니다..스파크는 아토스.모닝과 비교할수없는 강한 차체입니다.,0
나만..레이승차감 보조석이었는데 진짜 말도못하게 구렷던걸까..모닝이 자차리 괸찮을 정도던데ㅜㅜㅜㅜㅜ,0
안되,0
한국  도 문제네....   커브 할때 전복  될  차를 왜 만들어  파는지 .....,0
60으로 겨우달리며 천번을 해봐라 넘어지나 ᆢ,0
기아에서도 안해주는걸 일반 유투버가해주네,0
그런 레이를 넘어뜨린 놈들은 대체 어떤 새끼들인거야..,0
다마스랑 요즘 차랑 똑같이 생각하는건 니들 너무 하는거 아니냐??,0
75이상달려야함,0
스포티지 k5 카니발 들이 자빠질것처럼 다니지,0
에이 ... 겨우수십키로에 넘어가면 그게 차냐?  80이상 꺽으면서 급정거해봐야 현실적용이지,0
뭐저리 차가 많은 공간에서 하냐? 차가 없는 넓은 공간에서 해야지...,0
일부러전복시키려고해도 못하는건 좀 억지,0
이악물고 버티는데 이걸 전복시킨 김여사는 대체 뭘까,0
80이상이면전복되요,0
60키로 정난하나  최소 80은 달려야지,0
안넘어지네 괴담이었구만,0
서스팬스 상태만 봐도 안넘어질 것 같음,0
무슨 다마스도아니고..꼭 몰아보지도 않은것들이 저러더라,0
굳이 왜 운전자 들은 과속 급커브를 하려고하나요 안전 운전 합시다 모든 차는 안전운전 하면 급커브 할 필요 없는데 왜… 안되는 차를 오ㅐ 무리시켜 ㅋㅋ,0
기아에서 돈 먹음?,0
저 속도로 어케넘어가 ㅋㅋㅋㅋ 80-90은 나와야지 ㅋㅋㅋㅋ 레이 저거 실제로 넘어가는영상도 찾아보면 많은데 ㅉ 뒷광고받았냐? 역하네 쫌,0
어떤영상에레이뒷유리박살남,0
자빠트리기 위해서 얼마나 세게 달리면 전복된다고 구라를 깔가? 100km이상 다면 당연히 넘어지겠지..,0
레이를 눞힐려면 졸라 조지면서 타는놈인데.. 과연,0
실험자체를 커브 꺾을 때 가던 속도의 관성으로 돌지 말고 엑셀을 밟으면서 돌아야지 실험의 의미가 있을 듯....,0
마티즈스파크타는애들이질투해서가따붙인루머,0
5 6 7 8,0
닛상짝통??ㅋㅋ,0
다마스보다 낫다는거지 ㅋㅋㅋ 되도록 고속도로에 올리진 맙시다,0
커브돌다 넘어갈정도로 운동을 그지같이 안하면 되는거아님,0
이걸 진짜해보네 ㅋㅋㅋ,0
레이 우회전 했다가 다시 좌회전 해서 무게중심 이동했으면 넘어가지 않을까,0
이런 실험은 사실 마켓팅팀이 해야할거같은데 ㅋㅋ 레이가 넘어진다는 인식이 넘 많은데,0
왜 드레프트를하냐?? 돌면서 왜 정지를하냐? 전속력으로 오다가 브레이크  안밟고 바로 핸들만돌려서 돌아야지.... 왜 핸들 돌리면서 브레이크를 밟냐?,0
60키로에서 전복될정도차면 고속도로 달리겟냐 ㅋ 150이상 되야지,0
살짝만 추돌하모 뒤집어진다.,0
레이가 일명 이효리차? 일본차 그차랑비교해도  별차이없고 좋은거같은데?,0
S자로 죠지면 자빠짐,0
그 리,0
속도 날려하면 멈추는거같은데 뒤집어질려하면 멈추는거아니노 ? 레이 광고 영상이노,0
안 넘어지면 좋아해야죠 ㅋㅋㅋ 스피더 님도 돈 안들고우리들도 안전하고 ㅋㅋㅋ 왜 한숨을 쉬시나요? ㅋㅋㅋ,0
다들 바보네. 레이의 문제는 전복이 아님.  진짜 문제는 태풍 올 때 고속도로 주행임.  바람 막 부는 고속도로에서 천천히 핸들 아무리 잘 잡아도 박스형으로 생겨서 바람 때문에 차선 넘어감. 눈 올 때 미끄러지듯이 핸들 아무리 잘 잡아도 차선 넘어 가는데 그때 뒤에서 차오고 있었음 죽었을 듯.  그래도 아직 레이 타고 다님ㅋㅋㅋ,0
레이운전자들은 경계성 지능이 많나요?,0
어릴때부터 알고있던 유명한 개쓰레기차 레-이,0
제작사에서 어마한 실험을 돈들여 왜 했겠니.  그냥  지게차로 넘어뜨려라,0
레이는 그냥 차가 띠방해보여,0
근데 60은 너무 느리지,0
레이는 어쩌면 가장 안정적인 경차 아닐까요,0
목숨걸지 않고는 탈수 없는차를 만든 놈들 지옥에나 가라,0
속도가 너무 느리다,0
썸네일 조작해놓은거 역겹네ㅋㅋㅋㅋ,0
장난치냐 ㅋㅋ 저 속도로 전복시킨다고? 뻘짓하네,0
해저 삼 님,0
레이넘어가는디 ㅎㅎㅎ,0
레이 못까는 애들 그냥 글베이,0
얘들은 꼭 넓은곳서 안하고 좁아터진곳서 하더라. 그래가 제대로 실험이 되겠노이기.,0
실험이 좀... 디테일이 떨어지네요.,0
저런데서 실험을???,0
픽플러스님 범죄자죠?  맞죠? 왜 모자이크 하고 얼공 안하세요?,0
실험왜하는거에요?애들태우고 커브시 저렇게 달린다고요?,0
음. 혹시 법무팀에서 전화 받아서 살살하시나? 다른 유투버는 현대 회장이 소송걸었다던데 좋은차를 만들 생각을 해야지. 입이나 틀어 막고,0
속도가 너무낮다,0
기아예서돈먹언냐. 다마스처럼 90키로올려봐라.,0
차가 많은 좁은 공간에서 실험을 하는 게 좀 위험해 보이네요,0
오르막길 내리막길이라면? ㅋㅋㅋ,0
레이는 타본차중에 젤 구렸음,0
안타본 색기들이 말은 많아,0
...얘는 사고영상 볼때마다 전복이던데,0
브레이크 잡으니까 당연히 안넘어지지 그냥 속도 그대로 코너돌아야지 누가 코너돌다가 저렇게 멈춤? 실험자체가 잘못됐음,0
그 좁은데서 머하냐,0
다마스는 일본서 60년대 기술로 만든걸 들여와서 판거고 이미 팔던 시점에 저질골동품,0
다마스 넘어질때 운전자 손 짤릴뻔 했네ㅋㅋㅋ 차 전복할때 창밖으로 신체 나가면 ㅈ됨ㅋ,0
참 밥먹고 진짜 할일없네 ㅎ~,0
근데 레이 전복되면 누가 돈준데요? 지독하게 하시네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
마니봣는듸넘어진레이,0
흉기차도 전자제어가 되는구나 ㅋ 다 꺼버리고 잡아돌리면 어떨지 귱금하네요.,0
영상보니 그냥 넘어지기전에 멈춘느낌임 별로 믿음이 안감,0
브레이크 밟지말라고,0
아니 전복되게 만드는게 무슨 미션임?  드럽게 오지게 하네ㅋ,0
어차피 레이탈정도면 니들 딴거 못타서 그러는거잖아...,0
운전을 주나게 못하네.,0
정부에서 다마스를 단종시키려는 이유. 안전성 제로.,0
2층 버스는? 장난하냐 이무식한것들아 어떤차든 지한계를 넘어가면 다뒤집어지는거야 자기차의 한계를 벗어나지않게 주행하면되고 설마 제조사에서 주행하다 자빠지라고 차를 만들었겠냐?,0
Peaches,0
음악,0
채팅 다시보기 표시,0
쌤들 제가 기타쳐서 mr 다시 만들어드릴게요,0
아니 외국인들은 이걸 왜 감명깊어 하는거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
외국인들은 최고의 커버라고 감미롭다고 하는거 킹받네ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
찬송가와 불경을 같이 듣는 느낌,0
와.....충격이다...웃긴거보다 왜 마음이 안정되지.....,0
아저씨 창법에도 숨길 수 없던 정재형 노래실력ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 갈수록 박자랑 음 딱딱 맞아서 개웃었넼ㅋㅋㅋㅋㅋㅋㅋ,0
저스틴 비버가 자기 채널에 라이브로 부른게 1200만 뷰인데 이게 1000만이네...새삼 대단하네ㅋㅋㅋㅋㅋ,0
거의 무슨 썪기 직전까지 익은 물복숭아넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
외국인들이 진짜 시니어인줄 아는게 개웃김ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
저스틴 비버가 수익공유 거절했다는게 개웃김ㅋㅋㅋㅋㅋㅋ,0
진짜 혼자 사는데 가끔 흉흉한 소식 들릴 때나 인터넷에서 막 무서운 이야기 읽게 되었을때 이거랑 침펄 킬링벌스 두개 들으면 그냥 무서운게 싹가심ㅋㅋㅋㅋㅋ,0
피치에서 누룽지맛 나는 것 같음,0
메기고 받는 형식,0
저스틴 비버란 미국가수가 커버했던데 역시 원곡은 넘사네요...,0
둘이 키 차이 꽤 나서 정재형 키 큰지 몰랐는데… 정재형 실제 키 181 이용주 실제 키 191  2023년 들어 가장 깜놀한 사실,0
영어노래라고 넷 중에서 가방끈 좀 긴 두 명이 부르는게 왤케 ㅋㅋㅋㅋ,0
배용길이는 사실상 엄지가 노래한다고 보면됨,0
미친넘이라고 생각하실 수도 있겠지만 전 이거 틀어놓고 명상합니다 벌써 반년이상 됐네요..,0
이분들 꼭 조치원 복숭아 축제에 불러줬으면 합니다,0
구라안치고 끝에 한국어 가사 겁나 좋음;,0
두문 목소리 낮고 안정감있어서 잠들기전에 듣기 조아요... 첨엔 웃겼는데 이제 웃기지도 않고 감미로워요.,0
모든발음이 찰지지만 탓취는 진짜 참을수가없다,0
희한하게 분노와 욕심이 조금 사라지는 느낌이 듦. 정서관리차 매일 들어야겠음. 마음이 편해져..,0
이건 진짜 주기적으로 들어줘야하는 레전드 커버임,0
진짜 저 나이에 저 정도 수준이면 은퇴하고 등산다니는 임원 맞음. 북한산 등산갔는데 저 둘보다 흰머리 더 지긋하신분들이 저런 발음으로 지나가던 외국인이랑 대화하는거 보니까 포스가 은퇴한 임원 두명이서 취미로 등산다니는게 느껴짐. 엘리트맞음.,0
근본없이 따봉날리고 가사와 무관하게 시종일관 웃으면서 배내밀고 노래부르는게 진짜 아재감성 장인임;;; 마스터 ㅇㅈ,0
농담 아니고 너무 좋다 감동적이고 몽글몽글하고,0
원곡 가사는  뭔가 엉덩이 얘긴 거 같은데 이분들이 부르니까 뭔가 은퇴 후 맛보는 천연 농작물 느낌이기도 하고.. 마음이 평온해진다…,0
아버지가 휴게소에서 짝퉁 테이프 샀는데 나쁘지 않은 느낌,0
마음의 복잡한 생각을 다 잊게 해주는 평온한 노래입니다 ㅠㅠ,0
마치 LA한인 타운에서 먹는 황도캔같은.. 이건 프레샤스 하네요.. 베데시...,0
남준이 피식쇼 보러 왔다가 생각나서 대대시 또 보고 갑니다.  그대와 마신 보성녹차,0
언제나 봐도 마음이 정겨워지네용…..,0
복숭아가게에서 한번 먹어보라고 주는 복숭아를  수도꼭지 딱 틀어서 대충 물로 뽀득뽀득 문대고 머리 위에서 허벅지로 180도 반원으로 두세바퀴 그리며 탁탁 털어서  한입 베어물었는데 과즙이 터지면서 주르륵 흘러 티샤스 가슴팍을 적시자  에헤이~ 싯팔~ 하는 아재 감성....,0
남주니 출연으로 아미들 몰려 올 때 하이브 레이블 식구인 비버 피치스도 전공선택이나 교양과목으로 고정시켜 놔요.버터만 전공필수 해 놓지 말고ㅋㅋㅋㅋㅋ,0
정광용 쌤이 은근 제일 쎈캐라니까 ㅋㅋㅋㅋㅋ 조용해보여도 이런거 안빼고 노래할거 다함 ㅋㅋㅋㅋ,0
다 참아도 “탓취” 에선 진짜 못 참겠음 ㅠㅠㅠㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
정말 마음이 따뜻해지는 노래 커버 영상이네요 ️,0
복숭아를 조지아가 아니라 조치원에서 따오셨군요... 아마 배대식씨가 농장주인이신듯,0
첨엔 개웃겼다가 한글가사 파트에선 나도 사랑하는 사람과 차마시고 바다보고 복숭아 까먹고 행복하게 지내고 싶어짐ㅋㅋㅋㅋㅋㅋㅋㅋ 뭐야 마음 왤케 편안해져요 ㅋㅋㅋ,0
배경 효과 음색 제스처 멜로디 음정 모두하나 빠짐없이 완벽해서 매일 들으러옵니다,0
저 근본없는 엄지질이 진짜임,0
맨 마지막에 슬슬 춤 추는거 넘 리얼 쩔어 ㅋㅋㅋ,0
명곡이야 진심으로 마음까지 따뜻해짐ㅜㅜ 달달해 진짜,0
근데 실제로는 저 나이대 분들중에 저정도로 영어 읽고 부를줄아시면 엘리트임ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무 웃겨ㅋㅋㅋㅋㅋ,0
지금 틱톡에서 외국인들이 감미롭다고 틱톡 배경음으로 쓰고 있음요ㅠㅋㅋㅋㅋㅋㅋㅋ,0
오랜만에 들으러왔는데 왜 눈가가 촉촉해지는거죠,0
레전드....하루에 5번씩 듣고 있슴..,0
저 투명테 안경 밑의 아조씨 특유의 미소와 눈웃음 때문에 진심 미칠 것 같음ㅋㅋㅋㅋㅋㅌㅋㅋㅌㅌㅋㅌㅋㅋㅋㅌㅋㅌㅋㅋㅋㅋㅋㅋ,0
불안불안하지만 은근히 박자를 그리 벗어나지 않는 ㅋㅋㅋㅋㅋㅋㅋ진짜 개웃김,0
너모 감미로워서 생각나서 또 들으러왔어요,0
왤케 힐링되지ㅠㅠㅠㅠ 마음이 편해짐… 뭔가 명상하는 느낌..,0
진짜 어이없는게 자꾸 생각나서 들으러옴 마음이 편해짐...,0
근데 광용아저씨랑 용길아저씨로 커버한게 신의 한수인게 뭐냐면 회장님이랑 택조아저씨였으면 이런 서정적인 감성 안나왔을 것 같음,0
헐....첨엔 웃겨서 봤는데 두 번째는 노래 들으러 왔음 ㅋㅋㅋㅋㅋㅋㅋㅋ 며칠째 이 말도 안되는 발음으로 노래한 버전이 내 머릿속에서 재생됨...원곡보다 더 생각나ㅠㅠ 중독됐어,0
지난번에 저스틴비버가 커버한게 이거였구나,0
그대를 위한 천도 복숭아 그대와 떠난 통영 바다 그대와 마신 보성 녹차 그대를 닮은 후레지아 원곡가사처럼 기념품처럼 간직한 날들이 왜 뭉클하냐ㅜㅜ과몰입 중ㅜㅜㅜㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
아죠씨들... 뉴진스 커버 해줘... 왜 요즘엔 한사랑산악회 컨셉 안해죠요 ㅠㅠㅠㅠㅠㅠㅠ,0
그대를 위한 천도복숭아(오예시.)  그대와 떠난 통영바다(대대시.) 그대와 마신 보성녹차(배대시.) 그대와 닮은 후레지아(예대시.),0
이거 다시 해줬으면 좋겠다,0
아 이게 원곡이었구나 저스틴 비버가 커버했던데,0
진짜 디테일 살아 숨쉰다. 노래듣다가 울고 눈물 흘리긴 첨,0
용길님..엄지손가락 없으면 노래 못 하는 게 분명해 저 바이브레이션과 원어민급 발음 치이고 갑니다   광용쌤......느린 성격에 이렇게 빠른 노래를 ..연습량 느껴짐에 눈물 흘리고 갑니다,0
분명 원곡은 복숭아를 비유한것일 텐데.... 이분들의 복숭아는 진짜 복숭아 농장 그 자체이다,0
음색 개좋은게 포인트ㅋㅋㅋㅌ,0
스눕독은 진짜 동양아저씨들이 좋아서 올린 영상인줄 알겠지... 원래 이렇게 부르는건줄 알겠지...,0
이정도면 유튜브에서 저작권 검열하기도 애매함,0
삶이 팍팍할때 주기적으로 봐줘야 하는 영상.. 순애보적 가사는 덤,0
진짜 다니엘 시저랑 피식쇼 찍은 피식대학 폼 미쵸따이,0
마 이게 K-시니어다.,0
이거 들으면 마음이 너무 편안해져요,0
원곡 들으면 ㄹㅇ 싱거워서 이것만 주기적으로즐음 뒤에 한국어 가사는 ㄹㅇ감동적 운율 미쳣음,0
복숭아 철이라 또 들으러 왔어요.  대단히 감사합니다.,0
주기적으로 들어줘야하는 영상 마음에 따듯한 햇살과 평온이 밀려온다,0
배대시...예대시...,0
남편과 싸우고 이노랠 듣다가 통영바다. 보성녹차 가사가 나오니 눈물이난다.,0
저도 남준이편 보러 왔다가 생각나서 또 보고갑니다 전 찐 광용쌤 팬입니다,0
그대를 위한 천도복숭아 오예싀 그대와 떠난 통영바다 대대싀 그대와 마신 보성녹차 배대싀 그대와 닮은 후레지아 예대싀,0
아니 나는 젊은이들과 카뮤이께이숀 할 수 있는 장이 열려서 축하드립니다 이게 너무 웃긴데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭘 축하햌ㅋㅋㅋㅋ,0
ㅋㅋㅋㅋㅋㅋㅋ 하 너무 웃겨… 한국어 가사 너무 달달해유 천도 복숭아~ 통영 바다~,0
후반 한국어로 부른 가사 들으니 울컥해요… ㅜ.ㅜ,0
끝 부분 한국어 가사 별거 아닌거 같은데 아재 감성인데도 따뜻하고 순수하다,0
광용쌤 박자 놓칠 거 같이 부르면서 안 놓치는 거 킹받네 ㅠ;,0
역쉬 팝송동호회ㅠㅠㅠㅠ 영어듣기 이거로 공부하고있어요ㅠㅠ넘 감사합니다!!,0
오랜만에 피치 원곡듣다 싱거워서 이거 들으러 왔다. 이게 원곡이다.,0
