Comment,Target
한국에 아파치가 36대 있음 한번에 북괴 기갑전력은 다 날아감,1
개돼지들이 문재인 찍고 그래도 집값을라서 좋다는데 어쩌겠어,1
엠병신년들 시사방송은 껍데기는 그럴싸해 보이는데 속은 온갖 추측과 감정적인 주장만 난무하는 막무가내식 꼴통이다,1
조만간에 이 부부도 이혼각이네 ㅋㅋㅋ,1
소위 대깨문이란 애들아! 젊은나이이 벌써 정신줄 놓고 남들따라 똥파리같이 존심도 없으면 어쩌냐? 쩌그들이냐?,1
가시나들이 여자 가해자들도 나와야 입을 닥치지 진짜 못봐주겠네,1
여자가 요즘은 벼슬이여~~지들 입맛대로 세상이 다 맞춰주기를 바라는 이기적인동물~~쓸때없는 공감대와 대책없는 현실성..고삐풀린 망아지지..뭐..,1
유독 한국만 지랄들하근구만 해도해도 정도껏 해라,1
개같은 좌파 새끼들,1
여자 = 돈 뜯을라고 그런거구만남자 강지환 = 한번 먹어볼려고 그러다가 그런거고만,1
어휴 조선 새끼들은 그저 꼬투리 잡는건 기집이나 사내 새끼들이나 똑같다. 왠만하면 하는게 용접이니 비유를 한거 가지고 아직도 이지랄들을 하고 자빠졌네,1
피피엘 꼴베기싫다,1
이런걸보고 ㅂㅅ 육깝하네라고하지요,1
아니 그렇게 보기 싫음 보지 마 안 볼 자유 있어 지들이 구우우욷이 설리 인스타 들어가고 기사 보고 사진 찾아봐놓고 악 내 눈 저는 안 볼 자유가 있습니다 이러는 건 뭐냐 한남들아,1
벌써 분해 되었을듯.. 짱개들인데.. ㅋㅋㅋ,1
안타깝게도 주작 들통났어요 아줌씨낄낄낄,1
결국 구걸해서 앨범냈다는 소리네?,1
드럽게 재미없는 유틀딱 예능에 드럽게 재미없는 화제성 0프로 퇴물 걸그룹애가 들어가네,1
그래봣자 밤일을 잘해야지.. 살만뺀다고..,1
원래 사회주의 이론 자체가 존나 아름답거든,1
조재현 자식새끼들도 다 똑같애 ㅉㅉ,1
실물도보기전에 꼴깝들떨지말어,1
한녀글 험담 악플 뒷다마 없인 못사는 존재들이지.. 문희준씨 힘내세용,1
부동산 업자의 알았을거다.이 한마디에 대성 평생 이룬 커리어를 무너트릴려고? 생각좀 해라ㅡㅡ 사실관계좀 확인하고...,1
그냥 헬쥐팀 처럼 생겼네 이년도 곳 저넘한테 차이고 19년 3월 30일날 혼나 와서 맥주 차마시며 헬쥐 팬들과 유광점퍼 입고 있을ㅋㅋ,1
애기불쌍해서 우짜냐ㅠ밖에서 기다리다가 ...하 진짜...나쁜새끼임,1
한녀 : 어쩌라구요? 아~ 감주 오늘 여탕이네 시발,1
이새끼들 올림픽 드라마도 찍었던데 좆되버리겠네 ㅋㅋ,1
일마 또라이?지 돈으로 감당부터 해 보지?,1
페미련들 안뒤지냐? 난 그짝들 사상 알다가도 모르겠다ㅋㅋ,1
씨발.. 명절 선물셋트도 묶음이니 팔지 말고정부에서 파는 종량제도 묶음으로 팔지 말아야지..살기 힘들어 죽갔는데...차라리 박근혜 정부가 낫다..우리 실생활에 피해는 안줬거든..서민생각은 안하는 공산주의 쉐이들...이게 뭐 하는 짓이냐...,1
최자한테 너무한거 아니냐? ㅡㅡ방송하는 새키들 역겹네,1
틀들은 자꾸 사실과 망상을 구분안함,1
신민아가 남자보는 눈을 키워야할듯 커리어나 외모로보나 김우빈같은 듣보랑 신민아는 너무 안 어울림,1
신상까고 업계에서 제명당하게 해야 함.재미로 입 함부로 놀린 대가를 치르게 해야 함.,1
싸도 못하니까 조사받지....확시히 싸주면 여자들은 좋아한다 ^^,1
기자가 기레기 티내나요? 주홍글씨는 불륜녀한테 붙인 낙인인데 책 좀 읽으세요. 무식한 기자 양반아.,1
대단하시다 36년전 일을 미투도 기간을 정해야 될듯 ㅋ,1
여자를 완전 쓰레기로 만드네.. 내 아기라면 책임 지겠다? 읽은 사람이 기분 더러워지네.,1
애들와꾸 어쩔꺼냐 하긴 돈이 많으니 성형시켜주겠네 걱정없겠네~,1
전라디언을 조심하자,1
법적 책임없이 떡만 치겠다!!,1
존버하면 되지 ㅋㅋ,1
개 사ㅣ 끼,1
하여튼 김치년들,1
이상한 웹툰 좀 삭제시켜라~쓰레기 작가들,1
대깨문들은 한국사람 아님 시황제를 흠모하는 짱개들임,1
얘 전에 후원자랑 뭔일터졌던거 같은데 벌써 결혼이야? ㅋㅋ! 그일 있고나서 완전 비호감됐는데! 이왕 이렇게 가는거 은퇴도 같이 하는건 어때? 이미 논외로 친지 오래라! ㅋㅋ! 잘가라! 어차피 관심밖인데 그냥 짜저있기를!,1
꼴까지않은게 졸 나대네,1
음주차량이 판사차량이나국회의원 차량을사고내야 법을 바꾸실려나 . 처벌 너무 가볍네요실수로 사람죽여도 가해자가 살만한 대한민국 법자체를 바꿔야합니다.선진국은 개뿔 개발도상국보다 못한개같은법,1
여자가 99억명이면 좋겠다. 그럼 결혼하기 쉬울텐데.. 골라먹을수 있으니..,1
대깨문은 사람이 아니지요,1
아줌마 나댄다 또. 토니안이 혜리도 만났는데 동갑이 눈에 차겠냐고요. 근데 성이 토씨도 있었나???,1
ㅎㅎ 쓰레기같은 언론이 쉴드를 치고 나섰구만!,1
손예진 20대때 온갓 열폭 메갈녀들이 득달처럼 악플 달던 기억이 나네. 30대쯤 되니 악플 줄어듬 ㅎㅎ,1
악플 단 메갈 년들이 문제지 남자들은 설리 다 좋아함,1
이미 한참전에 tv조선에서 인터뷰하며 실명하고 현씨 얼굴까지 다 공개했는데 황씨가 첫 공개한것처럼 얘기하는 무 뇌충 들은 뭔가? 인생은 실전이다.,1
현실성도 없고 티비 보고 그런 뚱보 짜리몽땅을 보고 농염 하다 생각 할 남자면 지 마누라를 하루밤에 열번 한다‼️‼️‼️‼️‼️‼️‼️‼️,1
지랄 좋은걸 우리에게수입촉구하니? 니놈들이나 많이 쳐무라 ㅋ ㅋ,1
음 뭐라는거야 니 댓글 초반부분 읽다가 지진아가 쓴거같아서 그냥 안읽고 블라함 대충 의미없는 욕지거리 싸질러놓은거 같은데 니 면상 알만함,1
성실히 먹을것 안먹고 절약해서 빚갚는사람은 등신,1
18키로감량을해야박수쳐주지 그냥 먹고싶은거다먹고디비져자고하면 18키로는그냥쪄,1
으이구 짐승도 이런 쓰레기 보다 낫다,1
좃쥐 수준으로 배터리 4시간컷 예상합니다,1
늙은남자는 사회악이다. 생각이란게 없다.,1
나이도 많이 쳐 먹은 늙은 송중기가 뭐가 순수함 ㅋㅋ 확실하지도 않는 찌라시 내용으로 또~ 여자 연예인 머리채만 오지게 쳐 잡죠~?,1
얘는 페미예은이 똥차타령했는데 지금 경리랑 연애중이라니 언냐들 당연히 부들부들하지 ㅋㅋ 베댓 인지부조화 꼬라지들 봐라 ㅋㅋ 응 고소장 곧 가니 기다려~,1
그러게 우리 언냐들 뭐가 그렇게 불편했긔? 쿵쾅거리는 것들이 지들이 악플 써놓고 자살하니까 편히쉬세요 ㅇㅈㄹ하는거 역겹더라,1
대머리 싫어 ㅡㅡ,1
이새기 결국 한여잖아 나중에 미투짓 할게뻔하지,1
극악무도하고 잔인하기 연쇄살인마보다 더한 것을 우상숭배하는 지능탈출한 좌빨들 참으로 어이없다,1
차은혁이 진짜 나쁜놈인데 결혼식때 남편있는 딴여자한테 키스하고 채린아 걍 문재상한테 가. 지하방에사는 운전기사가 뭐니~ 수준 떨어지게ㅋ,1
애새끼가 초딩도 아니고 ㅋㅋ,1
내가 시키는거 가능? 닭 병신 종북짓한 병신 ㅇㅇ 해봐 ㅋㅋㅋ,1
사회인야구 형님이 서인영시절부터 9뮤지스 신인시절 =까지 매니저였음 애들은 참착하고 사람좋다고하지만.....과거는 더러웠다고하더라..... 더럽고 더러운곳이 연예계라고 하더라,1
옆에서 쓴소리하는 사람이 없으니깐 저러지 ㅋㅋ박근혜도 옆에서 쓴소리하면 보지식 기분나빵! 하면서 다 쳐내니깐 탄핵당한거고,1
그 나이에 임신이 가능합니까?,1
마니야 애국할 시점이닷. 똘마니들 일본으로 긴급 투입 지령내려줘~,1
진짜 드럽게 못생겼네.. 아무리 뽈 잘차고 돈많아도 저 얼굴이랑은 못 살것 같다. 비위도 좋네 ㅉㅉ,1
에로영화 - 처제의 유혹,1
권상우 참 잘 생겼네 김희원? 이름도 희한하네 저놈 저거 인상 참 더럽게 생겼어 미생에서도 살인 충동 생기던데,1
니네가 쳐먹어 원숭이 색기들아,1
펭귄.부엉이.올빼미(짱개.부칸)똘마니 이름불러준것도 고맙다고 해야지,1
멍청함의 증거 = 서민들을 위한 정권이라더니 모든 정책이 있는넘 돈불리고 없는놈만 힘들어진다. 진짜 X같은 새x들,1
수도권 인구집중 현상이 잘못된건 아니지. 오히려 뉴욕 도쿄 런던 같은 선진국 도시나 중국 대도시들에 경쟁하려면 서울을 더 키워야하는게 현실인데 문재인 운운하며 수도권 집중이 잘못된 현상인양 말하고 잇네.그냥 지방은 자연스레 인구소멸되게 냅두고 공장이나 농업 생산기지화/ 관광지 개발 등으로 가는게 옳다어차피 지방은 인간이 살수없는 반 축생들이 사는곳으로 변한지 오래인데 왜 지방을 억지로 살리려 하냐?지방인들도 먹고 살아야하니 수도권 집중현상을 막아야하니 지방도 균형발전 시키자는 주장이북한인들도 먹고 살아야하니 북한에도 퍼주자고 하는 문재인의 개소리랑 다른게 뭐냐,1
평점 2점대가 별테로 갈수있는 지경이라고 생각하는 빡대가리들은 이런 험악한거 보지말고 부모님한테 동화책 사달라고 하고 봐라ㅋㅋ 장래가 걱정된다ㅋㅋㅋ,1
암만 페미 욕해봤자 남자가 결혼 원하는 비율이 통계로도 더 높더라 ㅇㅇ 이건 그냥 지들끼리 경쟁하는 거 보고 페미가 몸값 올리니까 욕하는 거. 싸게 대주기만 하면 바로 신나서 엥겨붙을 것들이 한남.그러면서 상폐녀가 어쩌고 남자는 능력이 있어서 혼자 늙어도 괜찮네 어쩌네.. 속내는 그냥 눈높이 낮추고 대충 결혼해달라고 바람 잡고 싶은 거고 현실은 능력남은 따로 있고 지들은 여자보다 생활력 없는 천민.,1
송혜교는 예쁜데 댓글이 너무 인위적이라 보니까 30-40대 비율ㅋㅋ역시 나이많은 여자는 나이많은 여자보고 예쁘다 하는구나,1
문딩이의 게패들이 좀비가 되어가는구나?천박한 도시의천박한 시민이천박한 국개의원을 뽑아이모든 천박한것들이 좀비가되었으니이난국을 돌파할방법은?정은이가 오염된 좀비들의 천박한 도시를 불바다로 만드는것이 해결책이려나?,1
김사랑 치료하는 의사는 부럽다..치료목적을 핑계로 골절된 다리도 매만질거 생각하니..쩝,1
결혼사기로 피임안했으니 애생긴거지 아니면 여자가 임신하면 인생망치는데 했겠냐? 그래놓고 애죽이라고 하고 양육비 주기싫어 저런건데 피임을하든지 애가지면 책임져라.,1
얼굴 왜저래?,1
애초에 이걸 노린 더썩은강간당 의원님ㅋㅋㅋ 문꿀오소리들의 행동력을 감안하면 충분히 견적 나오죠?ㅋㅋㅋ 살기 힘들어졌다고 딱 한마디 말한 반찬가게 사장님에게도 테러를 하는 쓰레기들이니ㅋㅋㄱㅋ,1
이 병신아 성실하게 일해서 돈 벌어야지 뭔 갸 ㅗ소리여 이 정신 빠 ㅗ진 놈아 표팔이 새 ㅗ키야,1
이 샊도 온갖 미사여구로 포장했지만 나라 망하는 길로 이끌고 싶어서 안달난 놈,1
그닥...짱깨 똥꼬빠는 헬쥐,1
벌받아요 남성피해자들 이분꼭신고해요 미안해하지말고그냥벌받으세요~그여자들이랑같이요 동영상보니깐가관이더만같은여자라도때릴듯ㅋ그여자들이랑수준이비슷하니깐같이벌받아,1
저열한 민족성 미국 이승만 박정희라는 변수가 있어서 본래 민족 모습을 잠시 벗어난거였지 원래 우리 민족 본 모습은 북괴임 다시 그길로 가는게 보이잖아,1
이 신발 시키들이..no china nono chinese,1
캬 ㅋㅋㅋ 박ㄹ혜때 누드화 그리며 표현의 자유 외치던 민ㅈ당 좌파 ㅅㅐ끼들 다 어디갔냐? ㅋㅋ,1
누군지모르지만 요즘걸그룹창여들다발라버리네..,1
자궁및 질 출혈은 뭐 성기에다가 주먹이라도 집어넣었냐ㅋㅋ 멍도 그렇고 진짜 쳐맞은 사람 멍이 아니네ㅋㅋ,1
최악은 MBC지. 고인과 가족 그리고 고인의 옛 여인까지 다 같이 엿먹이는 MBC가 쓰레기임.,1
병문안 매니아,1
병신 조개갖고 개ㅈㄹ하는 태콩이나 개촐싹대는조샌징들이나 ㅈㄴ웃김ㅋㅋㅋ,1
이쁘네 ㅋㅋㅋ 오크먜갈년들 또 심통난거냐 ? 왜 ㅂㄷㅂㄷ 욕하고난리냐 ㅋㅋㅋ 하긴 니네면상은 견적이안나오니 ㅋㅋ,1
아프긴 멀... 기자회견때 저래 놓고도 안하무인이라던데멀... 자긴 안해도 된다는 식이라서 저 사람 눈치보느라고 제작진들 힘들다고... 뭘 믿고 저러는지.. 싸가지없는 연기자였어멀...,1
삼성 이재용놈이 사기행각 구속 수사촉구!!,1
나도 존나맛없어서 다 버리고 햄버거 시킨거 리뷰 올린적 있는데? 내꺼 찾아서 보내도 레전드겠노ㅋㅋ씨발 맛없는 음식점은 다 장사접고 나가 죽어야함,1
개진핑 똥짱깨의 똥걸레 헬쥐,1
또 개씹창내서 마무리 한거야 ㅋㅋ,1
나라가 어지러우면 흉악한 넘들이 설치다고 하더만 그말이 딱 맞네 대깨문들이 설치는 세상이 되더니 이상한 넘들이 득실되는구만,1
개새끼가 처음에 잠복한거 다 알아보고 할수없이 놀아주는거네 ㅋㅋ속으로 하...저병신년 또 저지랄이네 했을듯,1
개독으로 개종 약속하고 결혼하나?,1
만화를 만화로 보지 못하는 씹선비들.,1
류준열일베인가여? 손흥민옆에서떨어져!!,1
양악수술이나 하고나와 토나오니까,1
아 이 개병신새끼씨발ㅋㅋ,1
엠빙심이 엠빙심했군....,1
비위 좋아 하수도 물도 처먹엇엇다고 본다 동네 오줌도 먹고 똥도 먹고‼️‼️‼️,1
이야 빡대가리들 많네 ㅋㅋ 니들차 3번고장에 협의잘안되면 영업사원한테 홍천까지 고기사오라고 시켜되는거냐ㅋㅋ 대체 뭐가갑질이냐는 뇌사상태인 놈들은 뭐야,1
쩔뚝아 걸어봐 ㅋㅋㅋ,1
미국 나름 오래 살았는데 CC 근처에 가본적이 없어서 학비가 3500불 하는 학교가 미국에 있는 줄도 몰랐네 ㅅㅂ ㅋㅋ 컴칼다니면서 저러고 있으면 ㅆㅎㅌㅊ 인생인데 ㅋㅋ 그래도 차라리 한국에서 일베나 쳐하는 놈들은 돈이라도 안쓰지.,1
군대가 무슨 형무소냐? 너희도 무릎 수술하고 병가 연장하고 싶으면 해라. 인대 자르고 병가연장해라. 찌질이들아. 군대 상관은 무슨 기계냐? 부하 아프면 걱정하고 치료 잘하고 오라고하지 들어와서 휴가 허락 다시 받고 가라고 하냐?,1
저런 쓰레기 방송은 왜 하냐 시청률때문이냐?,1
인민들 똥닦을 휴지나 만들어라ㅋㅋㅋ쓰레기 개그치 내리오겠네.,1
ㅈ1랄해야 출하당하던지하지 이건 이제 걍 유해만화 이상도 이하도 아니다 이딴거 출하시켜라 결단이 필요하다,1
난임으루 고생하던 사람들도 아닌데 뭔 감동이라고 억지로 저러는지 그냥 자기들 임신이 좋은거지,1
여성은 혐오의 대상이 아닙니다. 명품좋아하고 남자를 atm기계로 생각하고 결혼할 나이때까지 돈 한푼 못모으고 해외여행 쳐 다니면서 힐링 어쩌구하면서 결혼때 남자가 집해와야 하며 결혼하믄 일 안한다는 한녀들이 혐오의 대상이죠. 극혐.,1
쿵쾅이들이 만 지랄중,1
음주운전 또 면죄부? 미친 방송국 놈들. 호란이야 아쉬웠겠지만 시청자는 아쉽지 않은데 왜 이러냐. 용서 안되는 범죄자를. 난 차라리 도박 마약 사범이 나은 듯. 남에게 피해주는 건 아니잖아.직접적으론. 막장으로 가면 똑같을 순 있어도,1
개티즌들 마녀사냥 역겹다진짜,1
선택적차별 개 ㅅ/22@@ㅂ 페미들 이런거보면 줘패고싶다,1
잘했어. 콘돔홍보대사로 발탁해라.,1
초대형이고 지랄이고 보기싫으면 안보면되지 왤케 쌩트집들 잡노 만화가 만화지 할일도 더럽게 없네,1
야이 멍청한 개돼지들아 블핑이 돈이 안되니 그나마 반응있는 제니 밀어주는거 아니냐 ㅠ 양사장이 매일 밤마다 위스키 들이키며 눈물을 흘린다는데 속좀 이해해주라 ㅋㅋㅋ,1
위너랑 합쳐라 yg는 문제좀 그만 만들어라 이러다 청와대에 글 올라간다 경찰과 yg관계 조사해달라고,1
응 결혼해서 애낳는순간 칼각이고 지랄이고 그런 습관 다 없어짐. 돌아서면 아기가 씨발 다 해쳐놓는데 무슨 정리는 얼어죽을 정리,1
박원숭이와 그 민주당 여성의원 그 검사뇬 한테는 내편이라 한마디 말도 못하는 족속들이 개소리 까고 자빠졌네 잡소리는 카톡가서 쓰세요,1
왜 이렇게 늦게 가는데....?? 병역비리세요???,1
줫같은 멧돼지년들 엄마 설거지도 안도와주면서 지럴이란 지럴은 골라서들해요,1
ㅋㅋ 존나 맞는말. 나도 지잡에서 편입했는데 레알 이름 좀 있는 대학이라 그런지 공기업 대기업 붙었다는 말이 여기저기 난무한다. 취업난이 맞나 싶을 정도로 되게 신기하더라. 지방은 지거국만 가도 지방거점 대기업 공기업에서 서류탈락하는 일은 없더라.근데 결국 자기 하기 나름이다.,1
문재인가족 외국이주한 딸래미 세무조사 해야함 어찌 망해가는 게임 업체 연봉이 얼마라고 외국 국제 학교를 다보내고 이건 말도 안되는소리지 문재인가족들 국정감사부터 세무조사 먼저 하고 시작해야함,1
정우성 지금 유엔난민 홍보대사라 그러는건데 죠.옷도 모르는 ㅂㅅ들이 시비걸고 ㅈㄹ이네ㅋㅋ 정우성 앞에서 눈도 못마주칠 찌질이들이,1
이루? 태진아 꼭두각시 말인가?,1
살림남? 아내의맛과 더불어 최악의 쓰레기 예능으로 평가받을듯...,1
꼭 한국한테 열폭하는 나라들에서만 이런 일이 터지네? 일본은 잘 나가도 그러려니 하면서 한국 잘 나가는 건 그리도 아니꼽냐? 지나년놈들이고 태국년놈들이고 다 우물안개구리에 무식이 하늘을 찌르더만.,1
또손댓구만 뭔일이지 선풍기아줌마가 금방될듯,1
둘이 합의하에 찍어놓고 남자를 왜 건들여 미친 병신아 진작에 사과했으면 좋았잖아 이제와서 사과하면서 동영ㅅ때문에 사과하는척 지랄하노,1
문재앙이 뭐 덮으려고 연예인 터트리는건지 명백히밝히자,1
근데 솔직히 김정훈 천재유전자 받고 싶어하는 여자들 많을텐데..,1
이러라고좌표찍어준거지. 대깨문들이 이런 지령을 잘 알아듣지,1
트와이스 투어 세명 빼고 립씽 한다고 현지에서 조롱거리라며?,1
꼴깝을 떨고있네.ㅋ,1
그냥 아예 좃병신인데 뭐이렇게 혓바닥이 길어,1
일베놈들 부들거리노 ㅋㅋ,1
연예인은 무슨ㅋㅋ 걍 저옷입고 술집가서 술이나 팔아라,1
일본방사능오염수 방류하는거냐 진짜 전세계악의축 쪽바리들 한번 방류로끝이아니고 또 몇년 방사능오염수 모아서 또 바다로 방류 니들은 핵폭탄 4방맞고 사라져야 끝나겠다 일본원숭이들아 니들이나 후쿠시마 방사능고기 많이 쳐 먹어라,1
역시 라도근성,1
맞는말 기사에 페미라고 이악물고 난리치는 남자들 한심 ㅋㅋ하긴 젝스할 여친없고 야동 남자우월 성인만화보고 딸치니 이악물고 페미라고 주장하지 ㅋ 실제로 성범죄 99퍼가 남자란건 본인들만 모른척함ㅉㅉ 모태솔로 한남들은 이런기사 싫어하고 발작함,1
살찐돼지들 진짜싫다 남녀노소 돼지들은 개극혐,1
염병하네 ㄹㅇ,1
방탄소년단도 이제 퇴물됬네 꺼져라 이제 ㅋㅋ,1
이게 한국여자들의 현실이다. 본인 능력이 뭣도 없으면서 만나는 남자로 자기 자신을 투영시켜 그 급이 되는줄 아는 착각에 빠져산다,1
한남들아 제발.. 악플좀 멈춰.. 왜 바닥을 자꾸 찍냐..,1
결혼해라 어차피 소시 끝났잖아.,1
대깨문들 거품물고 발악하네 쯧쯧 어서플 중생들,1
애쓴다 병신새끼들아ㅋㅋ,1
너는 지금 돈없는 대학생이 맥북쓰며 자 위질 하는걸 역겹게 보고 나서 나도 그런 사람이라고 단정짓고 나서,1
정신적 피해보상 소송준비 하시는듯 ㅋㅋ진짜 이런선비같은 아재한테 7등급 드립이나치는 쌍년 ㅋ,1
미친궤쉑들 투성이네 ....악마집단,1
쪽바리놈들 이제 팔이 네개 되는거냐,1
악플러들=글하나못읽는 노안온 틀딱,1
속지마라 묶어팔기위해 소비자 가격을 올렸을뿐. 5개 묶은거 사야 정가 5개 낱개로 산놈이 ㅂㅅ 이었을뿐.,1
문재앙 감방보내라 그리고 사형시켜야된다고봄,1
네베충들 때문임. 악랄한 악플러들이 죽인거다.,1
좌빨들 하는짓거리 초등생 다구리 터는것보다 유치짬뽕이다,1
대책도 없는 법을 몇개나만들어내는거냐 이번 돌대가리정부는 진짜,1
남자가 젊은여자보면 좀 만지고싶고 하고싶고 그런거지 하여튼 세상 참,1
어찌됐든 변기유천같은 과거 약쟁이 연애인아님 ?,1
인제 기레기,1
지구의 해충 미개인 쪽바리 방사능 해산물을 우리국민보고 먹으라고 찐 미개인을 넘어서 뇌가없네,1
그렇게 좋으면 니들이나 많이 쳐 드세요.ㅂㅅㄷㅇ,1
페미년들 설리가 최자랑놀아난다고 지들은 탈코했는데 남자들한테 인기얻을라고 하는 설리가 아니꼬워서 그 g뤌을 떨어댔으니 후...불쌍한설리,1
이재명 이 노마! 개소ri좀 그만 쳐해라,1
그럼 뇌물현으로떰ㅅ냐?,1
김태리 넘 안이뻐....코도 낮고 좀 촌스럽게 생김...여주맞기엔 넘......왜이렇게 띄어주고 여기저기 나오지??,1
빅 슴가는 앞으로 누가 만져주나~~~~ㅋ,1
안재현 댓글부대 쩐다ㅋㅋ역시 소속사가 있어야대하나같이 논리적인말은 없고 구혜선 또라이라고 같은말만 도배 해놨네 댓글부대들 분발해 너무티나~~~~~~,1
늙고 추하다,1
굳이 말하면 인도vs좆트남 누가 쓰레기냐?,1
으휴 c바라들 ㅋㅋ 한남들 머릿속 똥으로 가득찼지 뭐 어제 오늘 일인가 ㅋㅋ,1
82키로 김지영 왜보냐...? 저런 쓰레기 영화 안봄 ㅋ,1
왜 18세 달고있는건데? 최소한의 방어선이고 저걸 볼수있는사람은 성인일텐데 ㅈ같으면 안보면 되는거지 왜 뭐라뭐라 씨부리는거야?,1
거 공짜로 쳐보는새끼들이 말많네걍 쳐봐 병신들아 난 재밌기만 하구만 지들 인생이나 챙기지 작가가 그린 만화 챙기고 있냐 ㅋㅋ,1
해도돼~~근데 ..걸리지만 말자!!!너희는 공공재라구. ...몰래 들키지 말고 하고 씨씨티비 공개한 사람이 젤 밉다 난,1
작가세퀴가 돌았나??어린 내딸들도 보는데 화가치미네확,1
딱 빠수니맹바기 아들일 듯위장결혼각,1
난 정인선 30대 중후반으로 봤는데 91년생 .....어이가 없내 81년생 아니냐?,1
입 틀어 막았네 ㅡㅡ 스벌,1
만화가 재미없는게 당연한거냐 빡대가리야?,1
한밑천챙길수잇는 부의금을거절하다니..,1
시계 보는 게 ㅈㄴ 웃기네 ㅋㅋ,1
남편이 문재앙 맞지?,1
여기 ㅈㄴ웃긴 게 비난하는 욕도 없고 그냥 18키로 찌우다니 대단하다란글밖에 없는데댓글이 찔리는 건지 누가봐도 여자라 그러네그러니까 안 먹어도 되는 욕을 먹는 거다 페미들아,1
남편이 이병헌이라는게 흠이지,1
여자 면상을 보니 천달러도 많이 책정한거 같은데?,1
여자가 죽였다는 남자들 뭐임? 악플러 대부분이 여자가 아니라 노브라에서만 댓글 대부분이 여자였다고 그알에 나옴 왜 갑자기 악플러 대부분이 여자라고 주작으로 확대해석함? 주작이 없으면 여혐 못하는 그성별답네 그럼 여태까지 남자들이 성희롱하고 설리 페미라 욕한건 뭐냐? 한남들은 편하겠어 뭐만하면 여자탓 페미탓하면 되고 어휴 ㅉㅉ,1
솔직히 스브스 양예원 사건도 그렇고 여편향적이긴 함..더 웃긴 건 양예원 사건 주작으로 판명 나니 아무런 사과도 없음 개노답,1
하나 더 니들은 꼼짝도 안하고 누워있는 주제에 왜 이렇게 바라는건 또 많으세요? ㅋㅋ 남성의 성 매커니즘과 쾌락 포인트에 대해서도 니들 아랫도리 주장하는 반 만큼은 고민해보나요? ㅋㅋㅋ ㅗ,1
어뜨케..법만으로 절대해선안돼살인자 새기,1
일베놈들 헬게이트 열었네? ㅋㅋ,1
대깨문들이 드디어 미쳐 날뛰는구나. 집구석은 치우고 댕기냐?,1
그 임신만 줄기차게하는 개념없는 한뇬때문에,1
아니ㅋㅋ 좀 일반적인 것부터 제대로 만들고 혁신을 노려라 플래그쉽도 개판인데 뭔씹ㅋㅋ,1
김치녀들의 워너비 아니냐 ㅋㅋㅋ 돈많은 남자랑 결혼하는거?ㅋㅋㅋ 그치만 니들 와꾸로는 안되는거알지??,1
태풍이나 와서 북한땅에 떨어져라..유치한 빨갱이들,1
홍위병들 뭉가 추가 위한다고 아가리 돈이 들어오나?,1
근데 왜 이제 와서 이사단 난거냐. 문재앙시키 또 뭔가 숨기는거 아니야,1
좌빨페미들의 검찰개혁---기승전 공수처법조인들의 검찰개혁----검찰의 정치권력으로부터의 독립 일반시민에 고압적인 검찰문화 개혁,1
연이도 어렸을땐 참 이뻤는데. 이제 40 넘고 퇴물되서 시집도 못가고. 재취자리 아니면 평생 혼자 살아야될 나이가 됐네,1
이혜정씨 정신차리셔 난 니가 호스트바 다니면서 난리친거 본 사람이야 니가 그 몸매로 그 난리치면서 누구한테 그 러는거여?,1
몸주고~ 맘주고 ~사랑 주고~버림받은 여자 빚이 많아 행복한 여자~~,1
사실 ~~~~알께뭐여~~~~~~~뒤지든가 말든가,1
여성신문은 욕 먹는걸 좋아하는 언론인가요?? 어그로 끌고 욕먹기 위해 기사 쓰시는듯??,1
헬퍼 그럼 그 떡춘 드립친 놈한테 말해 ㅂ신아,1
두 년놈을 광화문서 화형시키자!,1
복장도 지정해주자. 흰옷에 노브라.,1
전라도 뺴먹지 마라... 요즘 좀 안쳐맞더니 간이 커져서 대한민국을 망치려 든다,1
저 sekki 고자 만들어야됨ㅡㅡ,1
죽빵맞은 목깁스 하신분 때문에 별 같잖은 것들 계속 기사 내는건가요?,1
미쳐버린 남태현빠순이들 댓글 모음창 닫을 줄도 몰라서 다 열어둔채로 일반인 코스프레 웩 ㅋㅋ 줌내 지리고요 열폭 오지고요 ㅋㅋ탈덕은 지능순 모르면 외워,1
불편해한 사람들중99%가 메갈쿵쾅년일 듯ㅋㅋㅋ,1
남자들도 불편한데 노팬티 챌린지나 하자,1
저런년들 팅기다가 일단 빠구리 시작하면 신들린듯이한다,1
난 페미년들이랑은 섹스안함,1
좆소는 대기업보다 더하지.,1
특히 인터넷쇼핑 좆같은문자랑 번호 입력할 필요없이 지문한번 갖다대면 되는게 좋다.,1
재앙이다 진짜,1
차칸 이광수등에 빨대 꽂으려고? 양상국 전 여친처럼....,1
이개쪽바 리들 니들이 다쳐먹고 검증받아서 팔거라. 디질랜드.시베 리아개스 키들,1
남자가봐도심각? 지랄 어디서 남페미새끼들 끌고들어와서 여론조작질이냐,1
어떤 작가 놈이고? 중학생이 마치 애낳은 산모 유방이구만. 미친 것들.사회 악이다.,1
